City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
315,porto murtinho,62,BR,1596062203,41,-21.7,-57.88,56.19,6.13
316,fuling,60,CN,1596062203,80,29.7,107.39,75.92,2.71
317,kjollefjord,0,NO,1596062203,81,70.95,27.35,53.6,10.29
318,suntar,91,RU,1596062203,73,62.14,117.63,56.73,4.25
319,mecca,80,SA,1596062203,54,21.43,39.83,85.6,5.39
320,araouane,15,ML,1596062204,36,18.9,-3.53,92.39,6.46
321,aleksandrov gay,0,RU,1596062204,46,50.15,48.57,68.97,1.16
322,arraial do cabo,75,BR,1596062204,83,-22.97,-42.03,71.6,12.75
323,krasnovishersk,100,RU,1596062204,96,60.41,57.08,53.76,2.71
324,mareeba,14,AU,1596062205,83,-17,145.43,60.01,3.18
325,lagos,20,NG,1596062205,88,6.58,3.75,77,5.82
326,ginda,100,IN,1596062205,90,30.69,78.49,64.65,0.78
327,krasnyye baki,96,RU,1596062205,93,57.13,45.16,64.11,6.69
328,la ronge,75,CA,1596062206,48,55.1,-105.28,86,4.7
329,isangel,60,VU,1596061961,71,-19.55,169.27,77.72,15.35
330,corinto,0,GR,1596062206,36,37.94,22.96,80.01,1.99
331,guatire,75,VE,1596062206,79,10.48,-66.54,84.2,3.36
332,san andres,40,CO,1596062206,74,12.58,-81.7,86,13.87
333,bafq,0,IR,1596062207,20,31.61,55.41,78.53,3.69
334,northam,93,GB,1596061984,89,51.03,-4.22,57.99,1.01
335,padang,99,ID,1596062207,73,-0.95,100.35,77.31,4.36
336,ponta delgada,75,PT,1596062098,94,37.73,-25.67,71.6,9.17
337,nanortalik,57,GL,1596062207,90,60.14,-45.24,46.71,7.76
338,yarmouth,1,US,1596062208,57,41.71,-70.23,80.6,11.41
339,umm lajj,42,SA,1596062208,74,25.02,37.27,86.47,15.7
340,port-cartier,90,CA,1596062208,100,50.03,-66.87,60.01,10.29
341,tuatapere,100,NZ,1596062208,73,-46.13,167.68,53.76,7.96
342,pecos,1,US,1596062208,17,31.42,-103.49,102.2,9.17
343,yumen,0,CN,1596062208,34,40.28,97.2,65.35,2.98
344,aykhal,100,RU,1596061963,71,66,111.5,51.8,4.47
345,samarai,96,PG,1596061957,83,-10.62,150.67,76.95,17.07
346,mount isa,0,AU,1596062209,38,-20.73,139.5,60.8,10.29
347,nyanguge,20,TZ,1596062209,73,-2.55,33.2,69.8,5.82
348,songjianghe,100,CN,1596062209,95,42.19,127.48,65.48,4.79
349,prestea,84,GH,1596062210,92,5.43,-2.14,71.58,3.11
350,basco,100,PH,1596062210,77,20.45,121.97,84.97,15.64
